,chrom,start,end
3107,chrY_0,54000000,55000000
3108,chrY_0,55000000,56000000
3109,chrY_0,56000000,57000000
3110,chrY_0,57000000,58000000
3111,chrY_0,58000000,59000000
3112,chrY_0,59000000,59373566
3113,chr1_1,0,1000000
3114,chr1_1,1000000,2000000
3115,chr1_1,2000000,3000000
3116,chr1_1,3000000,4000000
3117,chr1_1,4000000,5000000
3118,chr1_1,5000000,6000000
3119,chr1_1,6000000,7000000
3120,chr1_1,7000000,8000000
3121,chr1_1,8000000,9000000
3122,chr1_1,9000000,10000000
3123,chr1_1,10000000,11000000
3124,chr1_1,11000000,12000000
3125,chr1_1,12000000,13000000
3126,chr1_1,13000000,14000000
3127,chr1_1,14000000,15000000
3128,chr1_1,15000000,16000000
3129,chr1_1,16000000,17000000
3130,chr1_1,17000000,18000000
3131,chr1_1,18000000,19000000
3132,chr1_1,19000000,20000000
3133,chr1_1,20000000,21000000
3134,chr1_1,21000000,22000000
3135,chr1_1,22000000,23000000
3136,chr1_1,23000000,24000000
3137,chr1_1,24000000,25000000
3138,chr1_1,25000000,26000000
3139,chr1_1,26000000,27000000
3140,chr1_1,27000000,28000000
3141,chr1_1,28000000,29000000
3142,chr1_1,29000000,30000000
3143,chr1_1,30000000,31000000
3144,chr1_1,31000000,32000000
3145,chr1_1,32000000,33000000
3146,chr1_1,33000000,34000000
3147,chr1_1,34000000,35000000
3148,chr1_1,35000000,36000000
3149,chr1_1,36000000,37000000
3150,chr1_1,37000000,38000000
3151,chr1_1,38000000,39000000
3152,chr1_1,39000000,40000000
3153,chr1_1,40000000,41000000
3154,chr1_1,41000000,42000000
3155,chr1_1,42000000,43000000
3156,chr1_1,43000000,44000000
3157,chr1_1,44000000,45000000
3158,chr1_1,45000000,46000000
3159,chr1_1,46000000,47000000
3160,chr1_1,47000000,48000000
3161,chr1_1,48000000,49000000
3162,chr1_1,49000000,50000000
3163,chr1_1,50000000,51000000
3164,chr1_1,51000000,52000000
3165,chr1_1,52000000,53000000
3166,chr1_1,53000000,54000000
3167,chr1_1,54000000,55000000
3168,chr1_1,55000000,56000000
3169,chr1_1,56000000,57000000
3170,chr1_1,57000000,58000000
3171,chr1_1,58000000,59000000
3172,chr1_1,59000000,60000000
3173,chr1_1,60000000,61000000
3174,chr1_1,61000000,62000000
3175,chr1_1,62000000,63000000
3176,chr1_1,63000000,64000000
3177,chr1_1,64000000,65000000
3178,chr1_1,65000000,66000000
3179,chr1_1,66000000,67000000
3180,chr1_1,67000000,68000000
3181,chr1_1,68000000,69000000
3182,chr1_1,69000000,70000000
3183,chr1_1,70000000,71000000
3184,chr1_1,71000000,72000000
3185,chr1_1,72000000,73000000
3186,chr1_1,73000000,74000000
3187,chr1_1,74000000,75000000
3188,chr1_1,75000000,76000000
3189,chr1_1,76000000,77000000
3190,chr1_1,77000000,78000000
3191,chr1_1,78000000,79000000
3192,chr1_1,79000000,80000000
3193,chr1_1,80000000,81000000
3194,chr1_1,81000000,82000000
3195,chr1_1,82000000,83000000
3196,chr1_1,83000000,84000000
3197,chr1_1,84000000,85000000
3198,chr1_1,85000000,86000000
3199,chr1_1,86000000,87000000
3200,chr1_1,87000000,88000000
3201,chr1_1,88000000,89000000
3202,chr1_1,89000000,90000000
3203,chr1_1,90000000,91000000
3204,chr1_1,91000000,92000000
3205,chr1_1,92000000,93000000
3206,chr1_1,93000000,94000000
3207,chr1_1,94000000,95000000
3208,chr1_1,95000000,96000000
3209,chr1_1,96000000,97000000
3210,chr1_1,97000000,98000000
3211,chr1_1,98000000,99000000
3212,chr1_1,99000000,100000000
3213,chr1_1,100000000,101000000
3214,chr1_1,101000000,102000000
3215,chr1_1,102000000,103000000
3216,chr1_1,103000000,104000000
3217,chr1_1,104000000,105000000
3218,chr1_1,105000000,106000000
3219,chr1_1,106000000,107000000
3220,chr1_1,107000000,108000000
3221,chr1_1,108000000,109000000
3222,chr1_1,109000000,110000000
3223,chr1_1,110000000,111000000
3224,chr1_1,111000000,112000000
3225,chr1_1,112000000,113000000
3226,chr1_1,113000000,114000000
3227,chr1_1,114000000,115000000
3228,chr1_1,115000000,116000000
3229,chr1_1,116000000,117000000
3230,chr1_1,117000000,118000000
3231,chr1_1,118000000,119000000
3232,chr1_1,119000000,120000000
3233,chr1_1,120000000,121000000
3234,chr1_1,121000000,122000000
3235,chr1_1,122000000,123000000
3236,chr1_1,123000000,124000000
3237,chr1_1,124000000,125000000
3238,chr1_1,125000000,126000000
3239,chr1_1,126000000,127000000
3240,chr1_1,127000000,128000000
3241,chr1_1,128000000,129000000
3242,chr1_1,129000000,130000000
3243,chr1_1,130000000,131000000
3244,chr1_1,131000000,132000000
3245,chr1_1,132000000,133000000
3246,chr1_1,133000000,134000000
3247,chr1_1,134000000,135000000
3248,chr1_1,135000000,136000000
3249,chr1_1,136000000,137000000
3250,chr1_1,137000000,138000000
3251,chr1_1,138000000,139000000
3252,chr1_1,139000000,140000000
3253,chr1_1,140000000,141000000
3254,chr1_1,141000000,142000000
3255,chr1_1,142000000,143000000
3256,chr1_1,143000000,144000000
3257,chr1_1,144000000,145000000
3258,chr1_1,145000000,146000000
3259,chr1_1,146000000,147000000
3260,chr1_1,147000000,148000000
3261,chr1_1,148000000,149000000
3262,chr1_1,149000000,150000000
3263,chr1_1,150000000,151000000
3264,chr1_1,151000000,152000000
3265,chr1_1,152000000,153000000
3266,chr1_1,153000000,154000000
3267,chr1_1,154000000,155000000
3268,chr1_1,155000000,156000000
3269,chr1_1,156000000,157000000
3270,chr1_1,157000000,158000000
3271,chr1_1,158000000,159000000
3272,chr1_1,159000000,160000000
3273,chr1_1,160000000,161000000
3274,chr1_1,161000000,162000000
3275,chr1_1,162000000,163000000
3276,chr1_1,163000000,164000000
3277,chr1_1,164000000,165000000
3278,chr1_1,165000000,166000000
3279,chr1_1,166000000,167000000
3280,chr1_1,167000000,168000000
3281,chr1_1,168000000,169000000
3282,chr1_1,169000000,170000000
3283,chr1_1,170000000,171000000
3284,chr1_1,171000000,172000000
3285,chr1_1,172000000,173000000
3286,chr1_1,173000000,174000000
3287,chr1_1,174000000,175000000
3288,chr1_1,175000000,176000000
3289,chr1_1,176000000,177000000
3290,chr1_1,177000000,178000000
3291,chr1_1,178000000,179000000
3292,chr1_1,179000000,180000000
3293,chr1_1,180000000,181000000
3294,chr1_1,181000000,182000000
3295,chr1_1,182000000,183000000
3296,chr1_1,183000000,184000000
3297,chr1_1,184000000,185000000
3298,chr1_1,185000000,186000000
3299,chr1_1,186000000,187000000
3300,chr1_1,187000000,188000000
3301,chr1_1,188000000,189000000
3302,chr1_1,189000000,190000000
3303,chr1_1,190000000,191000000
3304,chr1_1,191000000,192000000
3305,chr1_1,192000000,193000000
3306,chr1_1,193000000,194000000
3307,chr1_1,194000000,195000000
3308,chr1_1,195000000,196000000
3309,chr1_1,196000000,197000000
3310,chr1_1,197000000,198000000
3311,chr1_1,198000000,199000000
3312,chr1_1,199000000,200000000
3313,chr1_1,200000000,201000000
3314,chr1_1,201000000,202000000
3315,chr1_1,202000000,203000000
3316,chr1_1,203000000,204000000
3317,chr1_1,204000000,205000000
3318,chr1_1,205000000,206000000
3319,chr1_1,206000000,207000000
3320,chr1_1,207000000,208000000
3321,chr1_1,208000000,209000000
3322,chr1_1,209000000,210000000
3323,chr1_1,210000000,211000000
3324,chr1_1,211000000,212000000
3325,chr1_1,212000000,213000000
3326,chr1_1,213000000,214000000
3327,chr1_1,214000000,215000000
3328,chr1_1,215000000,216000000
3329,chr1_1,216000000,217000000
3330,chr1_1,217000000,218000000
3331,chr1_1,218000000,219000000
3332,chr1_1,219000000,220000000
3333,chr1_1,220000000,221000000
3334,chr1_1,221000000,222000000
3335,chr1_1,222000000,223000000
3336,chr1_1,223000000,224000000
3337,chr1_1,224000000,225000000
3338,chr1_1,225000000,226000000
3339,chr1_1,226000000,227000000
3340,chr1_1,227000000,228000000
3341,chr1_1,228000000,229000000
3342,chr1_1,229000000,230000000
3343,chr1_1,230000000,231000000
3344,chr1_1,231000000,232000000
3345,chr1_1,232000000,233000000
3346,chr1_1,233000000,234000000
3347,chr1_1,234000000,235000000
3348,chr1_1,235000000,236000000
3349,chr1_1,236000000,237000000
3350,chr1_1,237000000,238000000
3351,chr1_1,238000000,239000000
3352,chr1_1,239000000,240000000
3353,chr1_1,240000000,241000000
3354,chr1_1,241000000,242000000
3355,chr1_1,242000000,243000000
3356,chr1_1,243000000,244000000
3357,chr1_1,244000000,245000000
3358,chr1_1,245000000,246000000
3359,chr1_1,246000000,247000000
3360,chr1_1,247000000,248000000
3361,chr1_1,248000000,249000000
3362,chr1_1,249000000,249250621
3363,chr2_1,0,1000000
3364,chr2_1,1000000,2000000
3365,chr2_1,2000000,3000000
3366,chr2_1,3000000,4000000
3367,chr2_1,4000000,5000000
3368,chr2_1,5000000,6000000
3369,chr2_1,6000000,7000000
3370,chr2_1,7000000,8000000
3371,chr2_1,8000000,9000000
3372,chr2_1,9000000,10000000
3373,chr2_1,10000000,11000000
3374,chr2_1,11000000,12000000
3375,chr2_1,12000000,13000000
3376,chr2_1,13000000,14000000
3377,chr2_1,14000000,15000000
3378,chr2_1,15000000,16000000
3379,chr2_1,16000000,17000000
3380,chr2_1,17000000,18000000
3381,chr2_1,18000000,19000000
3382,chr2_1,19000000,20000000
3383,chr2_1,20000000,21000000
3384,chr2_1,21000000,22000000
3385,chr2_1,22000000,23000000
3386,chr2_1,23000000,24000000
3387,chr2_1,24000000,25000000
3388,chr2_1,25000000,26000000
3389,chr2_1,26000000,27000000
3390,chr2_1,27000000,28000000
3391,chr2_1,28000000,29000000
3392,chr2_1,29000000,30000000
3393,chr2_1,30000000,31000000
3394,chr2_1,31000000,32000000
3395,chr2_1,32000000,33000000
3396,chr2_1,33000000,34000000
3397,chr2_1,34000000,35000000
3398,chr2_1,35000000,36000000
3399,chr2_1,36000000,37000000
3400,chr2_1,37000000,38000000
3401,chr2_1,38000000,39000000
3402,chr2_1,39000000,40000000
3403,chr2_1,40000000,41000000
3404,chr2_1,41000000,42000000
3405,chr2_1,42000000,43000000
3406,chr2_1,43000000,44000000
3407,chr2_1,44000000,45000000
3408,chr2_1,45000000,46000000
3409,chr2_1,46000000,47000000
3410,chr2_1,47000000,48000000
3411,chr2_1,48000000,49000000
3412,chr2_1,49000000,50000000
3413,chr2_1,50000000,51000000
3414,chr2_1,51000000,52000000
3415,chr2_1,52000000,53000000
3416,chr2_1,53000000,54000000
3417,chr2_1,54000000,55000000
3418,chr2_1,55000000,56000000
3419,chr2_1,56000000,57000000
3420,chr2_1,57000000,58000000
3421,chr2_1,58000000,59000000
3422,chr2_1,59000000,60000000
3423,chr2_1,60000000,61000000
3424,chr2_1,61000000,62000000
3425,chr2_1,62000000,63000000
3426,chr2_1,63000000,64000000
3427,chr2_1,64000000,65000000
3428,chr2_1,65000000,66000000
3429,chr2_1,66000000,67000000
3430,chr2_1,67000000,68000000
3431,chr2_1,68000000,69000000
3432,chr2_1,69000000,70000000
3433,chr2_1,70000000,71000000
3434,chr2_1,71000000,72000000
3435,chr2_1,72000000,73000000
3436,chr2_1,73000000,74000000
3437,chr2_1,74000000,75000000
3438,chr2_1,75000000,76000000
3439,chr2_1,76000000,77000000
3440,chr2_1,77000000,78000000
3441,chr2_1,78000000,79000000
3442,chr2_1,79000000,80000000
3443,chr2_1,80000000,81000000
3444,chr2_1,81000000,82000000
3445,chr2_1,82000000,83000000
3446,chr2_1,83000000,84000000
3447,chr2_1,84000000,85000000
3448,chr2_1,85000000,86000000
3449,chr2_1,86000000,87000000
3450,chr2_1,87000000,88000000
3451,chr2_1,88000000,89000000
3452,chr2_1,89000000,90000000
3453,chr2_1,90000000,91000000
3454,chr2_1,91000000,92000000
3455,chr2_1,92000000,93000000
3456,chr2_1,93000000,94000000
3457,chr2_1,94000000,95000000
3458,chr2_1,95000000,96000000
3459,chr2_1,96000000,97000000
3460,chr2_1,97000000,98000000
3461,chr2_1,98000000,99000000
3462,chr2_1,99000000,100000000
3463,chr2_1,100000000,101000000
3464,chr2_1,101000000,102000000
3465,chr2_1,102000000,103000000
3466,chr2_1,103000000,104000000
3467,chr2_1,104000000,105000000
3468,chr2_1,105000000,106000000
3469,chr2_1,106000000,107000000
3470,chr2_1,107000000,108000000
3471,chr2_1,108000000,109000000
3472,chr2_1,109000000,110000000
3473,chr2_1,110000000,111000000
3474,chr2_1,111000000,112000000
3475,chr2_1,112000000,113000000
3476,chr2_1,113000000,114000000
3477,chr2_1,114000000,115000000
3478,chr2_1,115000000,116000000
3479,chr2_1,116000000,117000000
3480,chr2_1,117000000,118000000
3481,chr2_1,118000000,119000000
3482,chr2_1,119000000,120000000
3483,chr2_1,120000000,121000000
3484,chr2_1,121000000,122000000
3485,chr2_1,122000000,123000000
3486,chr2_1,123000000,124000000
3487,chr2_1,124000000,125000000
3488,chr2_1,125000000,126000000
3489,chr2_1,126000000,127000000
3490,chr2_1,127000000,128000000
3491,chr2_1,128000000,129000000
3492,chr2_1,129000000,130000000
3493,chr2_1,130000000,131000000
3494,chr2_1,131000000,132000000
3495,chr2_1,132000000,133000000
3496,chr2_1,133000000,134000000
3497,chr2_1,134000000,135000000
3498,chr2_1,135000000,136000000
3499,chr2_1,136000000,137000000
3500,chr2_1,137000000,138000000
3501,chr2_1,138000000,139000000
3502,chr2_1,139000000,140000000
3503,chr2_1,140000000,141000000
3504,chr2_1,141000000,142000000
3505,chr2_1,142000000,143000000
3506,chr2_1,143000000,144000000
3507,chr2_1,144000000,145000000
3508,chr2_1,145000000,146000000
3509,chr2_1,146000000,147000000
3510,chr2_1,147000000,148000000
3511,chr2_1,148000000,149000000
3512,chr2_1,149000000,150000000
3513,chr2_1,150000000,151000000
3514,chr2_1,151000000,152000000
3515,chr2_1,152000000,153000000
3516,chr2_1,153000000,154000000
3517,chr2_1,154000000,155000000
3518,chr2_1,155000000,156000000
3519,chr2_1,156000000,157000000
3520,chr2_1,157000000,158000000
3521,chr2_1,158000000,159000000
3522,chr2_1,159000000,160000000
3523,chr2_1,160000000,161000000
3524,chr2_1,161000000,162000000
3525,chr2_1,162000000,163000000
3526,chr2_1,163000000,164000000
3527,chr2_1,164000000,165000000
3528,chr2_1,165000000,166000000
3529,chr2_1,166000000,167000000
3530,chr2_1,167000000,168000000
3531,chr2_1,168000000,169000000
3532,chr2_1,169000000,170000000
3533,chr2_1,170000000,171000000
3534,chr2_1,171000000,172000000
3535,chr2_1,172000000,173000000
3536,chr2_1,173000000,174000000
3537,chr2_1,174000000,175000000
3538,chr2_1,175000000,176000000
3539,chr2_1,176000000,177000000
3540,chr2_1,177000000,178000000
3541,chr2_1,178000000,179000000
3542,chr2_1,179000000,180000000
3543,chr2_1,180000000,181000000
3544,chr2_1,181000000,182000000
3545,chr2_1,182000000,183000000
3546,chr2_1,183000000,184000000
3547,chr2_1,184000000,185000000
3548,chr2_1,185000000,186000000
3549,chr2_1,186000000,187000000
3550,chr2_1,187000000,188000000
3551,chr2_1,188000000,189000000
3552,chr2_1,189000000,190000000
3553,chr2_1,190000000,191000000
3554,chr2_1,191000000,192000000
3555,chr2_1,192000000,193000000
3556,chr2_1,193000000,194000000
3557,chr2_1,194000000,195000000
3558,chr2_1,195000000,196000000
3559,chr2_1,196000000,197000000
3560,chr2_1,197000000,198000000
3561,chr2_1,198000000,199000000
3562,chr2_1,199000000,200000000
3563,chr2_1,200000000,201000000
3564,chr2_1,201000000,202000000
3565,chr2_1,202000000,203000000
3566,chr2_1,203000000,204000000
3567,chr2_1,204000000,205000000
3568,chr2_1,205000000,206000000
3569,chr2_1,206000000,207000000
3570,chr2_1,207000000,208000000
3571,chr2_1,208000000,209000000
3572,chr2_1,209000000,210000000
3573,chr2_1,210000000,211000000
3574,chr2_1,211000000,212000000
3575,chr2_1,212000000,213000000
3576,chr2_1,213000000,214000000
3577,chr2_1,214000000,215000000
3578,chr2_1,215000000,216000000
3579,chr2_1,216000000,217000000
3580,chr2_1,217000000,218000000
3581,chr2_1,218000000,219000000
3582,chr2_1,219000000,220000000
3583,chr2_1,220000000,221000000
3584,chr2_1,221000000,222000000
3585,chr2_1,222000000,223000000
3586,chr2_1,223000000,224000000
3587,chr2_1,224000000,225000000
3588,chr2_1,225000000,226000000
3589,chr2_1,226000000,227000000
3590,chr2_1,227000000,228000000
3591,chr2_1,228000000,229000000
3592,chr2_1,229000000,230000000
3593,chr2_1,230000000,231000000
3594,chr2_1,231000000,232000000
3595,chr2_1,232000000,233000000
3596,chr2_1,233000000,234000000
3597,chr2_1,234000000,235000000
3598,chr2_1,235000000,236000000
3599,chr2_1,236000000,237000000
3600,chr2_1,237000000,238000000
3601,chr2_1,238000000,239000000
3602,chr2_1,239000000,240000000
3603,chr2_1,240000000,241000000
3604,chr2_1,241000000,242000000
3605,chr2_1,242000000,243000000
3606,chr2_1,243000000,243199373
3607,chr3_1,0,1000000
3608,chr3_1,1000000,2000000
3609,chr3_1,2000000,3000000
3610,chr3_1,3000000,4000000
3611,chr3_1,4000000,5000000
3612,chr3_1,5000000,6000000
3613,chr3_1,6000000,7000000
3614,chr3_1,7000000,8000000
3615,chr3_1,8000000,9000000
3616,chr3_1,9000000,10000000
3617,chr3_1,10000000,11000000
3618,chr3_1,11000000,12000000
3619,chr3_1,12000000,13000000
3620,chr3_1,13000000,14000000
3621,chr3_1,14000000,15000000
3622,chr3_1,15000000,16000000
3623,chr3_1,16000000,17000000
3624,chr3_1,17000000,18000000
3625,chr3_1,18000000,19000000
3626,chr3_1,19000000,20000000
3627,chr3_1,20000000,21000000
3628,chr3_1,21000000,22000000
3629,chr3_1,22000000,23000000
3630,chr3_1,23000000,24000000
3631,chr3_1,24000000,25000000
3632,chr3_1,25000000,26000000
3633,chr3_1,26000000,27000000
3634,chr3_1,27000000,28000000
3635,chr3_1,28000000,29000000
3636,chr3_1,29000000,30000000
3637,chr3_1,30000000,31000000
3638,chr3_1,31000000,32000000
3639,chr3_1,32000000,33000000
3640,chr3_1,33000000,34000000
3641,chr3_1,34000000,35000000
3642,chr3_1,35000000,36000000
3643,chr3_1,36000000,37000000
3644,chr3_1,37000000,38000000
3645,chr3_1,38000000,39000000
3646,chr3_1,39000000,40000000
3647,chr3_1,40000000,41000000
3648,chr3_1,41000000,42000000
3649,chr3_1,42000000,43000000
3650,chr3_1,43000000,44000000
3651,chr3_1,44000000,45000000
3652,chr3_1,45000000,46000000
3653,chr3_1,46000000,47000000
3654,chr3_1,47000000,48000000
3655,chr3_1,48000000,49000000
3656,chr3_1,49000000,50000000
3657,chr3_1,50000000,51000000
3658,chr3_1,51000000,52000000
3659,chr3_1,52000000,53000000
3660,chr3_1,53000000,54000000
3661,chr3_1,54000000,55000000
3662,chr3_1,55000000,56000000
3663,chr3_1,56000000,57000000
3664,chr3_1,57000000,58000000
3665,chr3_1,58000000,59000000
3666,chr3_1,59000000,60000000
3667,chr3_1,60000000,61000000
3668,chr3_1,61000000,62000000
3669,chr3_1,62000000,63000000
3670,chr3_1,63000000,64000000
3671,chr3_1,64000000,65000000
3672,chr3_1,65000000,66000000
3673,chr3_1,66000000,67000000
3674,chr3_1,67000000,68000000
3675,chr3_1,68000000,69000000
3676,chr3_1,69000000,70000000
3677,chr3_1,70000000,71000000
3678,chr3_1,71000000,72000000
3679,chr3_1,72000000,73000000
3680,chr3_1,73000000,74000000
3681,chr3_1,74000000,75000000
3682,chr3_1,75000000,76000000
3683,chr3_1,76000000,77000000
3684,chr3_1,77000000,78000000
3685,chr3_1,78000000,79000000
3686,chr3_1,79000000,80000000
3687,chr3_1,80000000,81000000
3688,chr3_1,81000000,82000000
3689,chr3_1,82000000,83000000
3690,chr3_1,83000000,84000000
3691,chr3_1,84000000,85000000
3692,chr3_1,85000000,86000000
3693,chr3_1,86000000,87000000
3694,chr3_1,87000000,88000000
3695,chr3_1,88000000,89000000
3696,chr3_1,89000000,90000000
3697,chr3_1,90000000,91000000
3698,chr3_1,91000000,92000000
3699,chr3_1,92000000,93000000
3700,chr3_1,93000000,94000000
3701,chr3_1,94000000,95000000
3702,chr3_1,95000000,96000000
3703,chr3_1,96000000,97000000
3704,chr3_1,97000000,98000000
3705,chr3_1,98000000,99000000
3706,chr3_1,99000000,100000000
3707,chr3_1,100000000,101000000
3708,chr3_1,101000000,102000000
3709,chr3_1,102000000,103000000
3710,chr3_1,103000000,104000000
3711,chr3_1,104000000,105000000
3712,chr3_1,105000000,106000000
3713,chr3_1,106000000,107000000
3714,chr3_1,107000000,108000000
3715,chr3_1,108000000,109000000
3716,chr3_1,109000000,110000000
3717,chr3_1,110000000,111000000
3718,chr3_1,111000000,112000000
3719,chr3_1,112000000,113000000
3720,chr3_1,113000000,114000000
3721,chr3_1,114000000,115000000
3722,chr3_1,115000000,116000000
3723,chr3_1,116000000,117000000
3724,chr3_1,117000000,118000000
3725,chr3_1,118000000,119000000
3726,chr3_1,119000000,120000000
3727,chr3_1,120000000,121000000
3728,chr3_1,121000000,122000000
3729,chr3_1,122000000,123000000
3730,chr3_1,123000000,124000000
3731,chr3_1,124000000,125000000
3732,chr3_1,125000000,126000000
3733,chr3_1,126000000,127000000
3734,chr3_1,127000000,128000000
3735,chr3_1,128000000,129000000
3736,chr3_1,129000000,130000000
3737,chr3_1,130000000,131000000
3738,chr3_1,131000000,132000000
3739,chr3_1,132000000,133000000
3740,chr3_1,133000000,134000000
3741,chr3_1,134000000,135000000
3742,chr3_1,135000000,136000000
3743,chr3_1,136000000,137000000
3744,chr3_1,137000000,138000000
3745,chr3_1,138000000,139000000
3746,chr3_1,139000000,140000000
3747,chr3_1,140000000,141000000
3748,chr3_1,141000000,142000000
3749,chr3_1,142000000,143000000
3750,chr3_1,143000000,144000000
3751,chr3_1,144000000,145000000
3752,chr3_1,145000000,146000000
3753,chr3_1,146000000,147000000
3754,chr3_1,147000000,148000000
3755,chr3_1,148000000,149000000
3756,chr3_1,149000000,150000000
3757,chr3_1,150000000,151000000
3758,chr3_1,151000000,152000000
3759,chr3_1,152000000,153000000
3760,chr3_1,153000000,154000000
3761,chr3_1,154000000,155000000
3762,chr3_1,155000000,156000000
3763,chr3_1,156000000,157000000
3764,chr3_1,157000000,158000000
3765,chr3_1,158000000,159000000
3766,chr3_1,159000000,160000000
3767,chr3_1,160000000,161000000
3768,chr3_1,161000000,162000000
3769,chr3_1,162000000,163000000
3770,chr3_1,163000000,164000000
3771,chr3_1,164000000,165000000
3772,chr3_1,165000000,166000000
3773,chr3_1,166000000,167000000
3774,chr3_1,167000000,168000000
3775,chr3_1,168000000,169000000
3776,chr3_1,169000000,170000000
3777,chr3_1,170000000,171000000
3778,chr3_1,171000000,172000000
3779,chr3_1,172000000,173000000
3780,chr3_1,173000000,174000000
3781,chr3_1,174000000,175000000
3782,chr3_1,175000000,176000000
3783,chr3_1,176000000,177000000
3784,chr3_1,177000000,178000000
3785,chr3_1,178000000,179000000
3786,chr3_1,179000000,180000000
3787,chr3_1,180000000,181000000
3788,chr3_1,181000000,182000000
3789,chr3_1,182000000,183000000
3790,chr3_1,183000000,184000000
3791,chr3_1,184000000,185000000
3792,chr3_1,185000000,186000000
3793,chr3_1,186000000,187000000
3794,chr3_1,187000000,188000000
3795,chr3_1,188000000,189000000
3796,chr3_1,189000000,190000000
3797,chr3_1,190000000,191000000
3798,chr3_1,191000000,192000000
3799,chr3_1,192000000,193000000
3800,chr3_1,193000000,194000000
3801,chr3_1,194000000,195000000
3802,chr3_1,195000000,196000000
3803,chr3_1,196000000,197000000
3804,chr3_1,197000000,198000000
3805,chr3_1,198000000,198022430
3806,chr4_1,0,1000000
3807,chr4_1,1000000,2000000
3808,chr4_1,2000000,3000000
3809,chr4_1,3000000,4000000
3810,chr4_1,4000000,5000000
3811,chr4_1,5000000,6000000
3812,chr4_1,6000000,7000000
3813,chr4_1,7000000,8000000
3814,chr4_1,8000000,9000000
3815,chr4_1,9000000,10000000
3816,chr4_1,10000000,11000000
3817,chr4_1,11000000,12000000
3818,chr4_1,12000000,13000000
3819,chr4_1,13000000,14000000
3820,chr4_1,14000000,15000000
3821,chr4_1,15000000,16000000
3822,chr4_1,16000000,17000000
3823,chr4_1,17000000,18000000
3824,chr4_1,18000000,19000000
3825,chr4_1,19000000,20000000
3826,chr4_1,20000000,21000000
3827,chr4_1,21000000,22000000
3828,chr4_1,22000000,23000000
3829,chr4_1,23000000,24000000
3830,chr4_1,24000000,25000000
3831,chr4_1,25000000,26000000
3832,chr4_1,26000000,27000000
3833,chr4_1,27000000,28000000
3834,chr4_1,28000000,29000000
3835,chr4_1,29000000,30000000
3836,chr4_1,30000000,31000000
3837,chr4_1,31000000,32000000
3838,chr4_1,32000000,33000000
3839,chr4_1,33000000,34000000
3840,chr4_1,34000000,35000000
3841,chr4_1,35000000,36000000
3842,chr4_1,36000000,37000000
3843,chr4_1,37000000,38000000
3844,chr4_1,38000000,39000000
3845,chr4_1,39000000,40000000
3846,chr4_1,40000000,41000000
3847,chr4_1,41000000,42000000
3848,chr4_1,42000000,43000000
3849,chr4_1,43000000,44000000
3850,chr4_1,44000000,45000000
3851,chr4_1,45000000,46000000
3852,chr4_1,46000000,47000000
3853,chr4_1,47000000,48000000
3854,chr4_1,48000000,49000000
3855,chr4_1,49000000,50000000
3856,chr4_1,50000000,51000000
3857,chr4_1,51000000,52000000
3858,chr4_1,52000000,53000000
3859,chr4_1,53000000,54000000
3860,chr4_1,54000000,55000000
3861,chr4_1,55000000,56000000
3862,chr4_1,56000000,57000000
3863,chr4_1,57000000,58000000
3864,chr4_1,58000000,59000000
3865,chr4_1,59000000,60000000
3866,chr4_1,60000000,61000000
3867,chr4_1,61000000,62000000
3868,chr4_1,62000000,63000000
3869,chr4_1,63000000,64000000
3870,chr4_1,64000000,65000000
3871,chr4_1,65000000,66000000
3872,chr4_1,66000000,67000000
3873,chr4_1,67000000,68000000
3874,chr4_1,68000000,69000000
3875,chr4_1,69000000,70000000
3876,chr4_1,70000000,71000000
3877,chr4_1,71000000,72000000
3878,chr4_1,72000000,73000000
3879,chr4_1,73000000,74000000
3880,chr4_1,74000000,75000000
3881,chr4_1,75000000,76000000
3882,chr4_1,76000000,77000000
3883,chr4_1,77000000,78000000
3884,chr4_1,78000000,79000000
3885,chr4_1,79000000,80000000
3886,chr4_1,80000000,81000000
3887,chr4_1,81000000,82000000
3888,chr4_1,82000000,83000000
3889,chr4_1,83000000,84000000
3890,chr4_1,84000000,85000000
3891,chr4_1,85000000,86000000
3892,chr4_1,86000000,87000000
3893,chr4_1,87000000,88000000
3894,chr4_1,88000000,89000000
3895,chr4_1,89000000,90000000
3896,chr4_1,90000000,91000000
3897,chr4_1,91000000,92000000
3898,chr4_1,92000000,93000000
3899,chr4_1,93000000,94000000
3900,chr4_1,94000000,95000000
3901,chr4_1,95000000,96000000
3902,chr4_1,96000000,97000000
3903,chr4_1,97000000,98000000
3904,chr4_1,98000000,99000000
3905,chr4_1,99000000,100000000
3906,chr4_1,100000000,101000000
3907,chr4_1,101000000,102000000
3908,chr4_1,102000000,103000000
3909,chr4_1,103000000,104000000
3910,chr4_1,104000000,105000000
3911,chr4_1,105000000,106000000
3912,chr4_1,106000000,107000000
3913,chr4_1,107000000,108000000
3914,chr4_1,108000000,109000000
3915,chr4_1,109000000,110000000
3916,chr4_1,110000000,111000000
3917,chr4_1,111000000,112000000
3918,chr4_1,112000000,113000000
3919,chr4_1,113000000,114000000
3920,chr4_1,114000000,115000000
3921,chr4_1,115000000,116000000
3922,chr4_1,116000000,117000000
3923,chr4_1,117000000,118000000
3924,chr4_1,118000000,119000000
3925,chr4_1,119000000,120000000
3926,chr4_1,120000000,121000000
3927,chr4_1,121000000,122000000
3928,chr4_1,122000000,123000000
3929,chr4_1,123000000,124000000
